Kod wojewdztwa,Kod powiatu,Kod gminy,Wojewdztwo,Powiat,Gmina,Typ gminy,Nazwa formularza,Liczba podatnikw,Kwota przychodu                   w tys zotych,Kwota dochodu w tys zotych,Kwota dochodu do opodatkowania                  w tys zotych,Podatek naleny                  w tys zotych
10,15,92,DZKIE,SKIERNIEWICKI,SUPIA,GW,PIT38,13,1097,5,5,1
10,15,92,DZKIE,SKIERNIEWICKI,SUPIA,GW,PIT40A,314,6007,6007,6007,0
10,16,11,DZKIE,TOMASZOWSKI,TOMASZW MAZOWIECKI,GM,PIT28,2296,213973,0,0,15647
10,16,11,DZKIE,TOMASZOWSKI,TOMASZW MAZOWIECKI,GM,PIT36,3435,665714,198713,179017,11038
10,16,11,DZKIE,TOMASZOWSKI,TOMASZW MAZOWIECKI,GM,PIT36L,671,2296175,248048,239603,45525
10,16,11,DZKIE,TOMASZOWSKI,TOMASZW MAZOWIECKI,GM,PIT37,31144,1461048,1394478,1252002,55720
10,16,11,DZKIE,TOMASZOWSKI,TOMASZW MAZOWIECKI,GM,PIT38,413,63920,4395,4303,816
10,16,11,DZKIE,TOMASZOWSKI,TOMASZW MAZOWIECKI,GM,PIT39,90,16184,11430,804,153
10,16,11,DZKIE,TOMASZOWSKI,TOMASZW MAZOWIECKI,GM,PIT40A,7812,175052,175052,175052,0
10,16,22,DZKIE,TOMASZOWSKI,BDKW,GW,PIT28,95,13243,0,0,769
10,16,22,DZKIE,TOMASZOWSKI,BDKW,GW,PIT36,187,41030,8039,7195,378
10,16,22,DZKIE,TOMASZOWSKI,BDKW,GW,PIT36L,28,61826,5073,4564,867
10,16,22,DZKIE,TOMASZOWSKI,BDKW,GW,PIT37,1346,56253,53468,47026,1703
10,16,22,DZKIE,TOMASZOWSKI,BDKW,GW,PIT38,21,8817,293,293,56
10,16,22,DZKIE,TOMASZOWSKI,BDKW,GW,PIT40A,462,8431,8431,8431,0
10,16,32,DZKIE,TOMASZOWSKI,BUDZISZEWICE,GW,PIT28,59,12068,0,0,523
10,16,32,DZKIE,TOMASZOWSKI,BUDZISZEWICE,GW,PIT36,158,46486,7325,6361,206
10,16,32,DZKIE,TOMASZOWSKI,BUDZISZEWICE,GW,PIT36L,22,41405,3450,3263,620
10,16,32,DZKIE,TOMASZOWSKI,BUDZISZEWICE,GW,PIT37,911,38823,36810,32575,1185
10,16,32,DZKIE,TOMASZOWSKI,BUDZISZEWICE,GW,PIT38,9,289,10,10,2
10,16,32,DZKIE,TOMASZOWSKI,BUDZISZEWICE,GW,PIT40A,263,4965,4965,4965,0
10,16,42,DZKIE,TOMASZOWSKI,CZERNIEWICE,GW,PIT28,143,30648,0,0,2072
10,16,42,DZKIE,TOMASZOWSKI,CZERNIEWICE,GW,PIT36,260,57298,12268,11013,561
10,16,42,DZKIE,TOMASZOWSKI,CZERNIEWICE,GW,PIT36L,50,233416,27400,26581,5050
10,16,42,DZKIE,TOMASZOWSKI,CZERNIEWICE,GW,PIT37,2092,84734,80330,71360,2599
10,16,42,DZKIE,TOMASZOWSKI,CZERNIEWICE,GW,PIT38,23,2182,483,479,91
10,16,42,DZKIE,TOMASZOWSKI,CZERNIEWICE,GW,PIT39,8,2809,2685,302,57
10,16,42,DZKIE,TOMASZOWSKI,CZERNIEWICE,GW,PIT40A,683,12312,12312,12312,0
10,16,52,DZKIE,TOMASZOWSKI,INOWDZ,GW,PIT28,124,10714,0,0,822
10,16,52,DZKIE,TOMASZOWSKI,INOWDZ,GW,PIT36,198,32949,11525,10295,769
10,16,52,DZKIE,TOMASZOWSKI,INOWDZ,GW,PIT36L,51,94474,16879,16417,3119
10,16,52,DZKIE,TOMASZOWSKI,INOWDZ,GW,PIT37,1870,82460,78287,69764,2986
10,16,52,DZKIE,TOMASZOWSKI,INOWDZ,GW,PIT38,22,9538,147,146,28
10,16,52,DZKIE,TOMASZOWSKI,INOWDZ,GW,PIT40A,494,10212,10212,10212,0
10,16,62,DZKIE,TOMASZOWSKI,LUBOCHNIA,GW,PIT28,203,26002,0,0,1562
10,16,62,DZKIE,TOMASZOWSKI,LUBOCHNIA,GW,PIT36,417,104261,23489,21075,1096
10,16,62,DZKIE,TOMASZOWSKI,LUBOCHNIA,GW,PIT36L,80,539005,36518,34446,6545
10,16,62,DZKIE,TOMASZOWSKI,LUBOCHNIA,GW,PIT37,3482,161403,153099,137292,5878
10,16,62,DZKIE,TOMASZOWSKI,LUBOCHNIA,GW,PIT38,46,51627,1325,1325,252
10,16,62,DZKIE,TOMASZOWSKI,LUBOCHNIA,GW,PIT40A,792,16284,16284,16284,0
10,16,72,DZKIE,TOMASZOWSKI,ROKICINY,GW,PIT28,163,17112,0,0,1075
10,16,72,DZKIE,TOMASZOWSKI,ROKICINY,GW,PIT36,378,92891,21465,18540,1110
10,16,72,DZKIE,TOMASZOWSKI,ROKICINY,GW,PIT36L,85,556008,33907,33853,6432
10,16,72,DZKIE,TOMASZOWSKI,ROKICINY,GW,PIT37,2846,145732,138603,120916,6180
10,16,72,DZKIE,TOMASZOWSKI,ROKICINY,GW,PIT38,40,23945,1136,1129,215
10,16,72,DZKIE,TOMASZOWSKI,ROKICINY,GW,PIT39,7,1536,896,1,0
10,16,72,DZKIE,TOMASZOWSKI,ROKICINY,GW,PIT40A,801,15590,15590,15590,0
10,16,82,DZKIE,TOMASZOWSKI,RZECZYCA,GW,PIT28,114,14835,0,0,1094
10,16,82,DZKIE,TOMASZOWSKI,RZECZYCA,GW,PIT36,189,27598,8708,7867,432
10,16,82,DZKIE,TOMASZOWSKI,RZECZYCA,GW,PIT36L,27,108573,12815,12480,2371
10,16,82,DZKIE,TOMASZOWSKI,RZECZYCA,GW,PIT37,1680,61803,58702,52096,1921
10,16,82,DZKIE,TOMASZOWSKI,RZECZYCA,GW,PIT38,15,1574,33,21,4
10,16,82,DZKIE,TOMASZOWSKI,RZECZYCA,GW,PIT40A,740,12885,12885,12885,0
10,16,92,DZKIE,TOMASZOWSKI,TOMASZW MAZOWIECKI,GW,PIT28,486,60830,0,0,4240
10,16,92,DZKIE,TOMASZOWSKI,TOMASZW MAZOWIECKI,GW,PIT36,870,189432,51549,45500,3182
10,16,92,DZKIE,TOMASZOWSKI,TOMASZW MAZOWIECKI,GW,PIT36L,207,714146,103706,96094,18258
10,16,92,DZKIE,TOMASZOWSKI,TOMASZW MAZOWIECKI,GW,PIT37,5590,271258,258037,227653,10742
10,16,92,DZKIE,TOMASZOWSKI,TOMASZW MAZOWIECKI,GW,PIT38,74,5656,447,336,64
10,16,92,DZKIE,TOMASZOWSKI,TOMASZW MAZOWIECKI,GW,PIT39,32,6112,3136,230,44
10,16,92,DZKIE,TOMASZOWSKI,TOMASZW MAZOWIECKI,GW,PIT40A,1140,23700,23700,23700,0
10,16,103,DZKIE,TOMASZOWSKI,UJAZD,MW,PIT28,223,30003,0,0,1887
10,16,103,DZKIE,TOMASZOWSKI,UJAZD,MW,PIT36,486,114144,25689,22838,1270
10,16,103,DZKIE,TOMASZOWSKI,UJAZD,MW,PIT36L,90,827282,63455,62512,11877
10,16,103,DZKIE,TOMASZOWSKI,UJAZD,MW,PIT37,3734,177039,168453,149133,6913
10,16,103,DZKIE,TOMASZOWSKI,UJAZD,MW,PIT38,35,1728,46,38,7
10,16,103,DZKIE,TOMASZOWSKI,UJAZD,MW,PIT39,12,846,673,33,6
10,16,103,DZKIE,TOMASZOWSKI,UJAZD,MW,PIT40A,917,19853,19853,19853,0
10,16,112,DZKIE,TOMASZOWSKI,ELECHLINEK,GW,PIT28,82,5140,0,0,380
10,16,112,DZKIE,TOMASZOWSKI,ELECHLINEK,GW,PIT36,148,43787,7935,6892,429
10,16,112,DZKIE,TOMASZOWSKI,ELECHLINEK,GW,PIT36L,24,196033,7784,7440,1414
10,16,112,DZKIE,TOMASZOWSKI,ELECHLINEK,GW,PIT37,1386,51357,48438,42887,1314
10,16,112,DZKIE,TOMASZOWSKI,ELECHLINEK,GW,PIT38,15,1028,29,2,0
10,16,112,DZKIE,TOMASZOWSKI,ELECHLINEK,GW,PIT40A,514,9229,9229,9229,0
10,17,12,DZKIE,WIELUSKI,BIAA,GW,PIT28,188,16678,0,0,1195
10,17,12,DZKIE,WIELUSKI,BIAA,GW,PIT36,406,69800,16256,14353,524
10,17,12,DZKIE,WIELUSKI,BIAA,GW,PIT36L,44,161716,18774,18089,3437
10,17,12,DZKIE,WIELUSKI,BIAA,GW,PIT37,2300,83516,79012,69039,2014
10,17,12,DZKIE,WIELUSKI,BIAA,GW,PIT38,20,1018,16,16,3
10,17,12,DZKIE,WIELUSKI,BIAA,GW,PIT39,6,689,616,0,0
10,17,12,DZKIE,WIELUSKI,BIAA,GW,PIT40A,746,13343,13343,13343,0
10,17,22,DZKIE,WIELUSKI,CZARNOYY,GW,PIT28,136,16009,0,0,1054
10,17,22,DZKIE,WIELUSKI,CZARNOYY,GW,PIT36,291,56955,13456,11890,588
10,17,22,DZKIE,WIELUSKI,CZARNOYY,GW,PIT36L,38,133966,17435,16547,3144
10,17,22,DZKIE,WIELUSKI,CZARNOYY,GW,PIT37,1937,81060,77077,68212,2478
10,17,22,DZKIE,WIELUSKI,CZARNOYY,GW,PIT38,20,6401,301,296,56
10,17,22,DZKIE,WIELUSKI,CZARNOYY,GW,PIT40A,542,9948,9948,9948,0
10,17,32,DZKIE,WIELUSKI,KONOPNICA,GW,PIT28,107,10145,0,0,642
10,17,32,DZKIE,WIELUSKI,KONOPNICA,GW,PIT36,248,36012,8547,7583,261
10,17,32,DZKIE,WIELUSKI,KONOPNICA,GW,PIT36L,20,159402,8342,8217,1561
10,17,32,DZKIE,WIELUSKI,KONOPNICA,GW,PIT37,1575,61626,58433,52067,1660
10,17,32,DZKIE,WIELUSKI,KONOPNICA,GW,PIT38,19,1057,24,24,5
10,17,32,DZKIE,WIELUSKI,KONOPNICA,GW,PIT40A,513,9346,9346,9346,0
10,17,42,DZKIE,WIELUSKI,MOKRSKO,GW,PIT28,146,17537,0,0,1359
10,17,42,DZKIE,WIELUSKI,MOKRSKO,GW,PIT36,417,46557,17016,15161,546
10,17,42,DZKIE,WIELUSKI,MOKRSKO,GW,PIT36L,30,43247,7544,7205,1369
10,17,42,DZKIE,WIELUSKI,MOKRSKO,GW,PIT37,2454,102500,97419,85304,2911
10,17,42,DZKIE,WIELUSKI,MOKRSKO,GW,PIT38,25,1598,274,273,52
10,17,42,DZKIE,WIELUSKI,MOKRSKO,GW,PIT40A,577,11258,11258,11258,0
10,17,52,DZKIE,WIELUSKI,OSJAKW,GW,PIT28,168,28946,0,0,1761
10,17,52,DZKIE,WIELUSKI,OSJAKW,GW,PIT36,418,66281,22704,20498,2540
10,17,52,DZKIE,WIELUSKI,OSJAKW,GW,PIT36L,52,129496,16334,15628,2969
10,17,52,DZKIE,WIELUSKI,OSJAKW,GW,PIT37,2000,79470,75651,66499,2550
10,17,52,DZKIE,WIELUSKI,OSJAKW,GW,PIT38,30,14121,576,454,86
10,17,52,DZKIE,WIELUSKI,OSJAKW,GW,PIT39,7,724,182,17,3
10,17,52,DZKIE,WIELUSKI,OSJAKW,GW,PIT40A,573,10382,10382,10382,0
10,17,62,DZKIE,WIELUSKI,OSTRWEK,GW,PIT28,134,10816,0,0,687
10,17,62,DZKIE,WIELUSKI,OSTRWEK,GW,PIT36,327,47154,14084,12240,514
10,17,62,DZKIE,WIELUSKI,OSTRWEK,GW,PIT36L,24,41256,4376,4211,800
10,17,62,DZKIE,WIELUSKI,OSTRWEK,GW,PIT37,1889,75369,71693,63553,2020
10,17,62,DZKIE,WIELUSKI,OSTRWEK,GW,PIT38,21,1702,8,7,1
10,17,62,DZKIE,WIELUSKI,OSTRWEK,GW,PIT40A,623,11070,11070,11070,0
10,17,72,DZKIE,WIELUSKI,PTNW,GW,PIT28,246,13908,0,0,908
10,17,72,DZKIE,WIELUSKI,PTNW,GW,PIT36,594,100919,24961,22597,814
10,17,72,DZKIE,WIELUSKI,PTNW,GW,PIT36L,52,167483,17818,17000,3230
10,17,72,DZKIE,WIELUSKI,PTNW,GW,PIT37,3089,120928,114563,100935,3418
10,17,72,DZKIE,WIELUSKI,PTNW,GW,PIT38,37,33351,784,782,149
10,17,72,DZKIE,WIELUSKI,PTNW,GW,PIT40A,742,13788,13788,13788,0
10,17,82,DZKIE,WIELUSKI,SKOMLIN,GW,PIT28,100,8242,0,0,519
10,17,82,DZKIE,WIELUSKI,SKOMLIN,GW,PIT36,238,19007,8621,7752,199
10,17,82,DZKIE,WIELUSKI,SKOMLIN,GW,PIT36L,20,162081,13854,13631,2590
10,17,82,DZKIE,WIELUSKI,SKOMLIN,GW,PIT37,1487,59121,56000,49447,1737
10,17,82,DZKIE,WIELUSKI,SKOMLIN,GW,PIT38,8,350,2,2,0
10,17,82,DZKIE,WIELUSKI,SKOMLIN,GW,PIT40A,360,6705,6705,6705,0
10,17,93,DZKIE,WIELUSKI,WIELU,MW,PIT28,1499,150061,0,0,11168
10,17,93,DZKIE,WIELUSKI,WIELU,MW,PIT36,3017,510044,154180,138315,7914
10,17,93,DZKIE,WIELUSKI,WIELU,MW,PIT36L,512,1648717,189617,180715,34331
10,17,93,DZKIE,WIELUSKI,WIELU,MW,PIT37,15889,724598,689918,615592,29179
10,17,93,DZKIE,WIELUSKI,WIELU,MW,PIT38,296,57744,2706,2562,482
10,17,93,DZKIE,WIELUSKI,WIELU,MW,PIT39,49,8746,4823,208,39
10,17,93,DZKIE,WIELUSKI,WIELU,MW,PIT40A,3562,73526,73526,73526,0
10,17,102,DZKIE,WIELUSKI,WIERZCHLAS,GW,PIT28,210,24807,0,0,1710
10,17,102,DZKIE,WIELUSKI,WIERZCHLAS,GW,PIT36,564,91583,23962,21568,949
10,17,102,DZKIE,WIELUSKI,WIERZCHLAS,GW,PIT36L,64,386016,24751,23329,4433
10,17,102,DZKIE,WIELUSKI,WIERZCHLAS,GW,PIT37,2872,124045,118078,104506,4138
10,17,102,DZKIE,WIELUSKI,WIERZCHLAS,GW,PIT38,30,30242,636,636,121
10,17,102,DZKIE,WIELUSKI,WIERZCHLAS,GW,PIT40A,804,15153,15153,15153,0
10,18,12,DZKIE,WIERUSZOWSKI,BOLESAWIEC,GW,PIT28,116,9812,0,0,615
10,18,12,DZKIE,WIERUSZOWSKI,BOLESAWIEC,GW,PIT36,303,52932,13813,12259,592
10,18,12,DZKIE,WIERUSZOWSKI,BOLESAWIEC,GW,PIT36L,34,138180,15162,14773,2807
10,18,12,DZKIE,WIERUSZOWSKI,BOLESAWIEC,GW,PIT37,1933,83140,78896,69145,2365
10,18,12,DZKIE,WIERUSZOWSKI,BOLESAWIEC,GW,PIT38,16,1072,22,22,4
10,18,12,DZKIE,WIERUSZOWSKI,BOLESAWIEC,GW,PIT39,7,978,152,26,5
10,18,12,DZKIE,WIERUSZOWSKI,BOLESAWIEC,GW,PIT40A,485,9052,9052,9052,0
10,18,22,DZKIE,WIERUSZOWSKI,CZASTARY,GW,PIT28,111,10471,0,0,673
10,18,22,DZKIE,WIERUSZOWSKI,CZASTARY,GW,PIT36,270,56281,12558,11035,503
10,18,22,DZKIE,WIERUSZOWSKI,CZASTARY,GW,PIT36L,39,156225,12788,12310,2339
10,18,22,DZKIE,WIERUSZOWSKI,CZASTARY,GW,PIT37,1749,72815,69171,60038,1975
10,18,22,DZKIE,WIERUSZOWSKI,CZASTARY,GW,PIT38,7,179,39,39,7
10,18,22,DZKIE,WIERUSZOWSKI,CZASTARY,GW,PIT40A,443,8197,8197,8197,0
10,18,32,DZKIE,WIERUSZOWSKI,GALEWICE,GW,PIT28,180,15730,0,0,949
10,18,32,DZKIE,WIERUSZOWSKI,GALEWICE,GW,PIT36,490,115461,22714,20424,998
10,18,32,DZKIE,WIERUSZOWSKI,GALEWICE,GW,PIT36L,58,480151,48207,47434,9013
10,18,32,DZKIE,WIERUSZOWSKI,GALEWICE,GW,PIT37,2985,121492,115256,100306,3211
10,18,32,DZKIE,WIERUSZOWSKI,GALEWICE,GW,PIT38,21,3334,51,51,10
10,18,32,DZKIE,WIERUSZOWSKI,GALEWICE,GW,PIT40A,685,13309,13309,13309,0
10,18,43,DZKIE,WIERUSZOWSKI,LUTUTW,MW,PIT28,143,15542,0,0,892
10,18,43,DZKIE,WIERUSZOWSKI,LUTUTW,MW,PIT36,343,55374,15866,13980,560
10,18,43,DZKIE,WIERUSZOWSKI,LUTUTW,MW,PIT36L,40,224512,30252,29712,5645
10,18,43,DZKIE,WIERUSZOWSKI,LUTUTW,MW,PIT37,1786,75438,71695,63125,2390
10,18,43,DZKIE,WIERUSZOWSKI,LUTUTW,MW,PIT38,20,486,116,115,22
10,18,43,DZKIE,WIERUSZOWSKI,LUTUTW,MW,PIT40A,588,10434,10434,10434,0
10,18,52,DZKIE,WIERUSZOWSKI,UBNICE,GW,PIT28,105,13705,0,0,769
10,18,52,DZKIE,WIERUSZOWSKI,UBNICE,GW,PIT36,298,74348,14092,12772,568
10,18,52,DZKIE,WIERUSZOWSKI,UBNICE,GW,PIT36L,49,229463,23297,22648,4303
10,18,52,DZKIE,WIERUSZOWSKI,UBNICE,GW,PIT37,1766,66487,62994,55371,1686
10,18,52,DZKIE,WIERUSZOWSKI,UBNICE,GW,PIT38,17,8416,51,51,10
10,18,52,DZKIE,WIERUSZOWSKI,UBNICE,GW,PIT40A,513,9433,9433,9433,0
10,18,62,DZKIE,WIERUSZOWSKI,SOKOLNIKI,GW,PIT28,127,11566,0,0,784
10,18,62,DZKIE,WIERUSZOWSKI,SOKOLNIKI,GW,PIT36,368,67119,16395,14900,706
10,18,62,DZKIE,WIERUSZOWSKI,SOKOLNIKI,GW,PIT36L,54,266893,30714,30020,5704
10,18,62,DZKIE,WIERUSZOWSKI,SOKOLNIKI,GW,PIT37,2564,109000,103420,90139,3223
10,18,62,DZKIE,WIERUSZOWSKI,SOKOLNIKI,GW,PIT38,25,1537,150,112,21
10,18,62,DZKIE,WIERUSZOWSKI,SOKOLNIKI,GW,PIT39,7,1365,551,0,0
10,18,62,DZKIE,WIERUSZOWSKI,SOKOLNIKI,GW,PIT40A,597,11466,11466,11466,0
10,18,73,DZKIE,WIERUSZOWSKI,WIERUSZW,MW,PIT28,644,75819,0,0,5302
10,18,73,DZKIE,WIERUSZOWSKI,WIERUSZW,MW,PIT36,1229,291758,62885,56000,3008
10,18,73,DZKIE,WIERUSZOWSKI,WIERUSZW,MW,PIT36L,231,988392,126143,123064,23382
10,18,73,DZKIE,WIERUSZOWSKI,WIERUSZW,MW,PIT37,7906,345354,328253,288689,11376
10,18,73,DZKIE,WIERUSZOWSKI,WIERUSZW,MW,PIT38,96,13308,243,189,36
10,18,73,DZKIE,WIERUSZOWSKI,WIERUSZW,MW,PIT39,21,3389,1462,594,113
10,18,73,DZKIE,WIERUSZOWSKI,WIERUSZW,MW,PIT40A,1325,27987,27987,27987,0
10,19,11,DZKIE,ZDUSKOWOLSKI,ZDUSKA WOLA,GM,PIT28,1766,160876,0,0,10868
10,19,11,DZKIE,ZDUSKOWOLSKI,ZDUSKA WOLA,GM,PIT36,2953,518493,167076,148830,8767
10,19,11,DZKIE,ZDUSKOWOLSKI,ZDUSKA WOLA,GM,PIT36L,435,1170476,143350,137520,26129
10,19,11,DZKIE,ZDUSKOWOLSKI,ZDUSKA WOLA,GM,PIT37,19512,949323,907207,808734,37124
10,19,11,DZKIE,ZDUSKOWOLSKI,ZDUSKA WOLA,GM,PIT38,335,91939,5127,5025,921
10,19,11,DZKIE,ZDUSKOWOLSKI,ZDUSKA WOLA,GM,PIT39,59,7616,5163,625,119
10,19,11,DZKIE,ZDUSKOWOLSKI,ZDUSKA WOLA,GM,PIT40A,4878,109135,109135,109135,0
10,19,23,DZKIE,ZDUSKOWOLSKI,SZADEK,MW,PIT28,298,28091,0,0,1756
10,19,23,DZKIE,ZDUSKOWOLSKI,SZADEK,MW,PIT36,413,96512,20442,18226,1183
10,19,23,DZKIE,ZDUSKOWOLSKI,SZADEK,MW,PIT36L,65,191961,25964,25471,4840
10,19,23,DZKIE,ZDUSKOWOLSKI,SZADEK,MW,PIT37,3223,141762,134487,119458,4639
10,19,23,DZKIE,ZDUSKOWOLSKI,SZADEK,MW,PIT38,26,3535,532,427,81
10,19,23,DZKIE,ZDUSKOWOLSKI,SZADEK,MW,PIT40A,962,17863,17863,17863,0
10,19,32,DZKIE,ZDUSKOWOLSKI,ZAPOLICE,GW,PIT28,233,17631,0,0,1146
10,19,32,DZKIE,ZDUSKOWOLSKI,ZAPOLICE,GW,PIT36,427,67644,22882,20274,1126
10,19,32,DZKIE,ZDUSKOWOLSKI,ZAPOLICE,GW,PIT36L,70,167489,22800,21918,4164
10,19,32,DZKIE,ZDUSKOWOLSKI,ZAPOLICE,GW,PIT37,2556,119948,113660,99567,3997
10,19,32,DZKIE,ZDUSKOWOLSKI,ZAPOLICE,GW,PIT38,26,5585,42,42,8
10,19,32,DZKIE,ZDUSKOWOLSKI,ZAPOLICE,GW,PIT39,9,759,423,0,0
10,19,32,DZKIE,ZDUSKOWOLSKI,ZAPOLICE,GW,PIT40A,581,11530,11530,11530,0
10,19,42,DZKIE,ZDUSKOWOLSKI,ZDUSKA WOLA,GW,PIT28,569,97195,0,0,5655
10,19,42,DZKIE,ZDUSKOWOLSKI,ZDUSKA WOLA,GW,PIT36,985,180441,51307,45645,2388
10,19,42,DZKIE,ZDUSKOWOLSKI,ZDUSKA WOLA,GW,PIT36L,137,345140,47081,45391,8624
10,19,42,DZKIE,ZDUSKOWOLSKI,ZDUSKA WOLA,GW,PIT37,5713,270390,256698,223350,9449
10,19,42,DZKIE,ZDUSKOWOLSKI,ZDUSKA WOLA,GW,PIT38,86,5929,815,710,135
10,19,42,DZKIE,ZDUSKOWOLSKI,ZDUSKA WOLA,GW,PIT39,19,2951,1709,319,61
10,19,42,DZKIE,ZDUSKOWOLSKI,ZDUSKA WOLA,GW,PIT40A,1327,27555,27555,27555,0
10,20,11,DZKIE,ZGIERSKI,GOWNO,GM,PIT28,672,70044,0,0,4990
10,20,11,DZKIE,ZGIERSKI,GOWNO,GM,PIT36,794,180787,44528,39314,2378
10,20,11,DZKIE,ZGIERSKI,GOWNO,GM,PIT36L,170,273572,35862,34208,6494
10,20,11,DZKIE,ZGIERSKI,GOWNO,GM,PIT37,10235,405495,378460,335713,14537
10,20,11,DZKIE,ZGIERSKI,GOWNO,GM,PIT38,92,6899,227,225,43
10,20,11,DZKIE,ZGIERSKI,GOWNO,GM,PIT39,14,1598,1373,53,10
10,20,11,DZKIE,ZGIERSKI,GOWNO,GM,PIT40A,1941,42633,42633,42633,0
10,20,21,DZKIE,ZGIERSKI,OZORKW,GM,PIT28,612,71897,0,0,4863
10,20,21,DZKIE,ZGIERSKI,OZORKW,GM,PIT36,1061,206211,58251,51893,3142
10,20,21,DZKIE,ZGIERSKI,OZORKW,GM,PIT36L,157,562297,40893,39851,7572
10,20,21,DZKIE,ZGIERSKI,OZORKW,GM,PIT37,9769,493368,470777,420033,20160
10,20,21,DZKIE,ZGIERSKI,OZORKW,GM,PIT38,98,11487,384,361,69
10,20,21,DZKIE,ZGIERSKI,OZORKW,GM,PIT39,30,3514,2105,75,14
10,20,21,DZKIE,ZGIERSKI,OZORKW,GM,PIT40A,2454,55589,55589,55589,0
10,20,31,DZKIE,ZGIERSKI,ZGIERZ,GM,PIT28,2349,268946,0,0,20098
10,20,31,DZKIE,ZGIERSKI,ZGIERZ,GM,PIT36,3726,746383,229335,205529,14632
10,20,31,DZKIE,ZGIERSKI,ZGIERZ,GM,PIT36L,746,1195881,174379,166903,31712
10,20,31,DZKIE,ZGIERSKI,ZGIERZ,GM,PIT37,29655,1565450,1488609,1331435,73228
10,20,31,DZKIE,ZGIERSKI,ZGIERZ,GM,PIT38,537,89584,5086,4889,928
10,20,31,DZKIE,ZGIERSKI,ZGIERZ,GM,PIT39,109,21737,11518,562,107
10,20,31,DZKIE,ZGIERSKI,ZGIERZ,GM,PIT40A,6628,148972,148972,148970,13
10,20,43,DZKIE,ZGIERSKI,ALEKSANDRW DZKI,MW,PIT28,1760,279928,0,0,20238
10,20,43,DZKIE,ZGIERSKI,ALEKSANDRW DZKI,MW,PIT36,2919,629130,192935,170893,13423
10,20,43,DZKIE,ZGIERSKI,ALEKSANDRW DZKI,MW,PIT36L,688,1239171,206745,197323,37491
10,20,43,DZKIE,ZGIERSKI,ALEKSANDRW DZKI,MW,PIT37,16409,991182,942637,837061,59333
10,20,43,DZKIE,ZGIERSKI,ALEKSANDRW DZKI,MW,PIT38,444,632775,7162,6615,1256
10,20,43,DZKIE,ZGIERSKI,ALEKSANDRW DZKI,MW,PIT39,96,20831,11275,889,169
10,20,43,DZKIE,ZGIERSKI,ALEKSANDRW DZKI,MW,PIT40A,3472,76626,76626,76626,31
10,20,52,DZKIE,ZGIERSKI,GOWNO,GW,PIT28,125,13496,0,0,907
10,20,52,DZKIE,ZGIERSKI,GOWNO,GW,PIT36,219,36814,10281,9165,454
10,20,52,DZKIE,ZGIERSKI,GOWNO,GW,PIT36L,38,134365,7801,7284,1384
10,20,52,DZKIE,ZGIERSKI,GOWNO,GW,PIT37,2100,86525,81708,71912,2698
10,20,52,DZKIE,ZGIERSKI,GOWNO,GW,PIT38,33,3847,288,240,46
10,20,52,DZKIE,ZGIERSKI,GOWNO,GW,PIT40A,740,12971,12971,12968,0
10,20,62,DZKIE,ZGIERSKI,OZORKW,GW,PIT28,242,24957,0,0,1885
10,20,62,DZKIE,ZGIERSKI,OZORKW,GW,PIT36,481,102209,25420,22327,1311
10,20,62,DZKIE,ZGIERSKI,OZORKW,GW,PIT36L,104,257680,32319,31143,5917
10,20,62,DZKIE,ZGIERSKI,OZORKW,GW,PIT37,3326,166107,157776,140350,7585
10,20,62,DZKIE,ZGIERSKI,OZORKW,GW,PIT38,51,11057,156,151,28
10,20,62,DZKIE,ZGIERSKI,OZORKW,GW,PIT39,17,2690,1211,35,7
10,20,62,DZKIE,ZGIERSKI,OZORKW,GW,PIT40A,924,17387,17387,17387,11
10,20,72,DZKIE,ZGIERSKI,PARZCZEW,GW,PIT28,167,15271,0,0,1193
10,20,72,DZKIE,ZGIERSKI,PARZCZEW,GW,PIT36,351,65589,20252,17963,1351
10,20,72,DZKIE,ZGIERSKI,PARZCZEW,GW,PIT36L,53,179306,15466,14856,2823
10,20,72,DZKIE,ZGIERSKI,PARZCZEW,GW,PIT37,2537,124055,118260,105404,5212
10,20,72,DZKIE,ZGIERSKI,PARZCZEW,GW,PIT38,32,2892,33,33,6
10,20,72,DZKIE,ZGIERSKI,PARZCZEW,GW,PIT39,12,1356,926,508,97
10,20,72,DZKIE,ZGIERSKI,PARZCZEW,GW,PIT40A,561,10467,10467,10467,0
10,20,83,DZKIE,ZGIERSKI,STRYKW,MW,PIT28,590,64789,0,0,4634
10,20,83,DZKIE,ZGIERSKI,STRYKW,MW,PIT36,937,182724,56868,50000,3368
10,20,83,DZKIE,ZGIERSKI,STRYKW,MW,PIT36L,205,347313,54581,50884,9668
10,20,83,DZKIE,ZGIERSKI,STRYKW,MW,PIT37,8135,386786,363579,320845,18207
10,20,83,DZKIE,ZGIERSKI,STRYKW,MW,PIT38,152,45177,474,431,82
10,20,83,DZKIE,ZGIERSKI,STRYKW,MW,PIT39,25,5153,3091,822,156
10,20,83,DZKIE,ZGIERSKI,STRYKW,MW,PIT40A,1517,29732,29732,29732,0
10,20,92,DZKIE,ZGIERSKI,ZGIERZ,GW,PIT28,810,111503,0,0,8759
10,20,92,DZKIE,ZGIERSKI,ZGIERZ,GW,PIT36,1544,262036,98725,87886,6694
10,20,92,DZKIE,ZGIERSKI,ZGIERZ,GW,PIT36L,336,669395,113744,109339,20774
